Name;ID;Status;Pedigree;Source;Center;Release Year;Agroecology;Region_1;Region_2;Region_3;Longitude;Latitude;Genetic cluster;Altitude;bio1;bio2;bio3;bio4;bio5;bio6;bio7;bio8;bio9;bio10;bio11;bio12;bio13;bio14;bio15;bio16;bio17;bio18;bio19;DH;DH.Adet;DH.Akaki;DM;DM.Adet;DM.Akaki;PH;PH.Adet;PH.Akaki;PL.x;PL.Adet;PL.Akaki;PBPM;PBPM.Adet;PBPM.Akaki;TT;TT.Adet;TT.Akaki;CLF;CLF.Adet;CLF.Akaki;CDF;CDF.Adet;CDF.Akaki;PW;PW.Adet;PW.Akaki;PY;PY.Adet;PY.Akaki;GY;GY.Adet;GY.Akaki;BY;BY.Adet;BY.Akaki;HI;HI.Adet;HI.Akaki;GFP;GFP.Adet;GFP.Akaki;GFR;GFR.Adet;GFR.Akaki;BPR;BPR.Adet;BPR.Akaki;PA;PA.Adet;PA.Akaki;PA.M;PA.W;PA.Adet.M;PA.Adet.W;PA.Akaki.M;PA.Akaki.W;OA;OA.Adet;OA.Akaki;OA.M;OA.W;OA.Adet.M;OA.Adet.W;OA.Akaki.M;OA.Akaki.W;lat;lon;DMSlat;DMSlon;altitude;Edate;Hdate;Mdate;GfilP;PL.y;NV;NVc;Plc;Gfpc;PCMdate;SBP;Ptype;SC;PCHdate;Edatec;Hdatec;Mdatec
26175;T_393;landrace;NA;EBI;NA;NA;SM2;Tigray;Mehakelegnaw;Atibiweberta;38.75383333;13.76983333;1;1217;24.8;17.3;0.7;19.44;37.3;12.7;24.6;24.2;23.4;27.5;23;659;204;11;120;463;34;124;37;47.03803305;47.10203833;47.06069944;99.89609456;99.73223821;99.66445699;65.48856925;73.04658394;49.28534275;27.60956125;28.22527066;25.06314399;19.92285053;19.46040918;17.84353217;7.466691322;6.408319142;8.137673305;3.938900099;3.299889749;2.841787551;1.907813186;1.644728563;1.465788498;2.119476388;2.423488781;1.667088094;1.275720235;1.245370761;0.958730151;1294.500848;1642.264606;944.4870936;6042.094082;7954.164691;4387.039105;0.213229268;0.205675032;0.221519104;52.64368582;51.9773948;52.2090346;24.65158778;31.46303727;18.01434628;60.73330178;80.53188709;44.50709978;2.835087363;2.701724407;2.761341966;2.784743019;2.930955482;2.913875239;2.732648863;2.841749712;3.166794359;3.333591788;3.258486341;3.472762135;3.211446569;3.459332832;3.355141869;3.013293205;2.581687755;4.061525805;13.76983333;38.75383333;13 46.19;38 45.23;1217;7;52;96;44;28;3;2;2;2;3;2;2;3;3;2;3;3
26179;T_392;landrace;NA;EBI;NA;NA;SM4;Tigray;Misraqawi;Ganta Afeshum;39.44266667;14.319;3;2480;16.1;15.7;0.69;16.45;26.8;4.3;22.5;17.1;14.3;18.2;13.8;552;149;6;102;333;25;137;40;47.03803305;47.10203833;47.06069944;98.45250281;98.3881576;98.33506552;71.55687647;78.39306636;62.00429382;25.996239;22.48042889;25.87505551;22.81746807;19.95720633;25.5830453;6.575546044;5.484650531;5.513694258;4.003791285;3.569399147;3.097427759;1.956294459;2.018106154;1.614142014;2.009662473;1.886679585;1.799539737;1.03329543;0.53512776;0.593340753;1025.000117;1223.059364;822.4943568;5306.687606;7083.106059;3952.835237;0.202420106;0.185175743;0.221519104;51.25579133;50.79342065;50.96247302;20.03410502;24.21918749;16.1726125;54.28622547;73.11266935;40.80928691;2.993412874;2.497246533;3.558568319;2.831348875;3.080422737;2.769658273;2.559878451;3.071589333;3.61614844;2.056720271;1.893441997;2.330494134;1.934788109;2.257062965;1.868432315;2.216598611;2.405027113;2.577415065;14.319;39.44266667;14 19.14;39 26.56;2480;7;54;97;43;20;5;3;1;1;3;2;1;2;3;2;3;3
26194;T_358;landrace;NA;EBI;NA;NA;SM2;Tigray;Mehakelegnaw;Naedier Adiet;38.624;13.768;1;2033;19.8;16.1;0.71;15.48;31.2;8.6;22.6;19.1;18.8;22;18.4;754;249;2;138;585;7;69;564;51.45265229;51.40045041;51.4029286;98.93370006;98.83618447;98.77819601;83.20312264;110.1954187;65.18403159;33.65218642;42.89671273;28.31079009;24.02355871;28.65115653;19.99339693;7.497420469;8.519561682;6.348596682;4.54995876;8.061222449;3.140034461;2.01359051;2.589988286;1.65721239;2.265894941;2.826095678;1.799539737;1.493280959;2.121644594;1.050077501;1799.151078;2172.392878;1430.150959;8712.788702;10497.66275;6558.066464;0.207824687;0.205675032;0.21004531;47.55473935;47.63615626;47.6383088;37.93839442;45.65645545;30.07770252;87.87864579;105.6418615;66.02937535;3.149598253;3.472448701;2.688866843;3.246534027;3.158355393;3.717369761;3.020599548;2.714061033;3.270491455;3.955134459;4.011010786;3.868162597;3.785943704;4.054775726;3.585838179;4.367674015;4.171633528;3.504984277;13.768;38.624;13 46.08;38 37.44;2033;5;51;97;46;28;3;2;2;2;4;3;2;4;4;1;3;3
26204;T_361;landrace;NA;EBI;NA;NA;SM2;Tigray;Mehakelegnaw;Na;38.805;14.33533333;1;1535;22.5;16.6;0.7;17.45;34.2;10.8;23.4;22.2;21;25;20.7;679;193;11;111;452;38;132;42;58.81035103;58.56447056;58.6399772;99.41489731;100.1802651;98.33506552;81.18035357;105.4942014;63.82128683;32.88952499;41.04068693;27.90483433;24.35523364;25.83597265;23.86315349;8.050545124;10.16896992;7.004591444;4.521298487;7.104464085;3.821741682;2.084549465;2.514367508;2.504263113;2.290298033;2.870829778;1.843690285;1.400040649;1.844926542;0.913056477;1684.24921;2048.466788;1322.825332;7241.973428;9173.650121;5288.853923;0.231244538;0.219341224;0.244466692;41.07789838;42.90025968;40.98998035;41.0228729;48.76225604;33.07051991;72.72961565;91.78602488;53.86561889;3.356679384;3.456719633;3.377380512;3.424422752;3.293581773;3.696767337;3.020599548;3.020513862;3.512451345;3.740593172;3.555996005;4.08782952;3.530611935;3.854977826;3.329508945;3.73031834;3.994972887;3.93784991;14.33533333;38.805;14 20.12;38 48.30;1535;7;45;99;54;36;5;3;3;3;4;3;3;4;4;2;2;3
26212;T_359;landrace;NA;EBI;NA;NA;SM3;Tigray;Mehakelegnaw;Dinglet Temben;39.173;13.62483333;4;2706;14.6;15.4;0.73;13.73;24.5;3.6;20.9;14.6;12.8;16.5;12.8;687;218;2;121;480;8;143;8;51.20739567;51.87805176;50.43798879;108.0764478;107.348695;107.1976753;74.37649396;97.47447778;51.55658401;30.22020999;33.43981935;27.49887857;23.72203605;19.95720633;28.162883;7.681795354;8.783466999;6.825683781;3.987568488;4.288090875;2.287900434;1.908253925;1.436771424;1.681140376;2.095073295;2.155084183;1.843690285;1.244640132;1.15313141;0.913056477;1250.600991;1613.958969;884.2620688;5964.683485;7884.478495;4320.240977;0.211427741;0.20909158;0.213869908;56.57605355;54.74000114;56.36423988;22.31514151;29.23555346;15.62009237;55.82603037;75.13356083;41.45070482;3.10528862;2.984847617;3.232430266;3.110481827;3.090246874;3.325923712;2.675058725;2.918362919;3.512451345;3.026259314;2.995977813;3.077361673;3.105058469;2.937706366;3.175711405;2.694615368;2.758348396;3.381308382;13.62483333;39.173;13 37.49;39 10.38;2706;7;45;95;50;40;4;3;3;3;4;3;3;3;4;2;2;2
26213;T_410;landrace;NA;EBI;NA;NA;SM3;Tigray;Mehakelegnaw;Mikael Abya;39.19283333;13.6075;3;2387;16.8;15.4;0.73;13.56;26.7;5.7;21;17.2;15.1;18.7;15.1;661;214;2;128;481;9;133;9;49.00008605;49.0124437;48.99057907;98.93370006;98.83618447;98.77819601;77.59453567;104.3880326;54.28207353;32.44952801;42.36641964;25.46909975;25.59147655;27.57476269;25.5830453;7.743253649;9.509206622;6.408232569;4.306616816;5.276292001;3.864348384;1.947479682;2.155168814;1.379647746;2.314701125;2.870829778;1.93199138;1.514001027;2.121644594;1.141424851;1841.138461;2154.795373;1532.839259;8364.437533;10184.08114;6257.462861;0.220435376;0.20909158;0.232992898;49.86789684;49.60944651;49.71591144;37.16958354;43.33389611;30.90648272;84.42893451;102.6383713;63.11208306;3.45924467;3.614010305;3.486093196;3.523742548;3.399996181;3.820381879;3.135779823;3.046051597;3.581582742;3.915918583;3.85350567;4.043896136;3.743388425;3.99463101;3.534572332;4.088830907;4.171633528;3.752336067;13.6075;39.19283333;13 36.45;39 11.57;2387;7;48;104;56;33;2;1;3;3;4;3;2;4;4;2;3;3
26216;T_360;landrace;NA;EBI;NA;NA;SM2;Tigray;Mehakelegnaw;Tenkua Abergela;39.08616667;13.5545;1;1807;22.2;16.5;0.73;14.69;33.2;10.9;22.3;21.5;21.2;24.1;20.7;691;253;4;140;541;20;77;500;62.24394378;61.90767996;62.01726654;111.9260258;111.8289637;109.8564583;76.5218551;96.09176681;59.27880431;32.74285933;41.92450874;26.68696704;23.63157925;24.26278167;23.43318054;7.66643078;8.453585352;7.064227331;4.176834445;5.141537302;2.969607655;1.904728014;1.663633758;1.413146927;2.241491849;3.228702576;1.313883711;1.562693189;2.675080699;0.808007024;1423.14275;1835.800439;1009.344813;7764.49786;9556.917926;5823.254984;0.18800789;0.195425387;0.179448527;49.86789684;50.3987626;48.88487038;28.4748635;36.28925219;20.7309036;69.66142873;86.66218979;53.65310091;3.43921806;3.64546844;3.377380512;3.440404288;3.477598618;3.696767337;3.366140371;3.046051597;3.477885646;3.102036615;3.065980087;3.165228443;2.679505875;3.585470419;2.560521245;3.809987799;3.111669679;3.257632487;13.5545;39.08616667;13 33.27;39 05.17;1807;7;45;94;49;23;3;2;2;2;4;3;3;4;4;2;2;2
26217;T_411;landrace;NA;EBI;NA;NA;SM3;Tigray;Debubawi;Hmtela Wasirat;39.49166667;13.08783333;2;2102;19.3;15.9;0.7;15.4;30.7;8.3;22.4;19.6;17.3;21.3;17.3;545;189;3;135;406;11;87;11;59.79137753;59.51967324;59.60491701;99.89609456;100.6282919;98.77819601;83.57089884;109.9188765;66.54677635;34.20951593;42.80833055;29.93461314;25.13919255;28.40275795;23.43318054;7.935310821;9.674147446;7.004591444;4.521298487;7.014627619;3.906955085;2.003894255;2.457651925;1.685925974;2.339104217;3.228702576;1.667088094;1.586521268;2.675080699;0.913056477;1759.449502;2039.287078;1484.19597;8867.609896;10602.18996;6725.065793;0.207824687;0.195425387;0.221519104;40.61526689;42.50560163;40.57445982;43.97344438;49.93032682;37.76694105;88.9912348;105.415108;68.13137138;3.513054336;3.582552171;3.703518566;3.476551013;3.540299739;3.65556249;3.308550234;3.14820254;3.650714139;3.830367514;3.696000553;4.08782952;3.679555604;3.86469873;3.406407715;3.929491988;4.34829417;3.69049812;13.08783333;39.49166667;13 05.27;39 29.50;2102;7;45;94;49;26;2;1;2;2;4;2;2;4;6;2;2;2
26218;T_356;landrace;NA;EBI;NA;NA;SM3;Tigray;Debubawi;Hintal Wejirta;39.4915;13.088;4;2129;19.1;15.9;0.7;15.16;30.5;8.1;22.4;19.5;17.2;21;17.1;548;190;3;136;409;11;88;15;43.35918368;43.75882893;43.20094019;96.04651655;96.14802324;96.11941308;64.23200059;65.11904103;53.37357702;25.55624202;24.24807251;23.03336517;21.06863664;20.12280538;20.42336988;6.345077438;5.154768884;4.917335384;4.036236877;3.075298584;3.821741682;1.995520217;2.240242189;1.815137101;1.729026912;1.573540887;1.093130972;0.958703182;0.461336279;0.337568174;832.9900653;1195.520233;461.917868;4648.689405;6699.838254;3184.624693;0.179000256;0.188592291;0.167974733;52.41237007;51.58273675;52.2090346;15.96841146;23.30917886;8.989850764;48.70271926;70.64224886;33.76528182;2.845132264;2.544433735;3.015004896;2.759055425;2.928251783;2.852067968;2.531083383;2.867287448;3.37418855;1.554273249;1.543430627;1.53969321;1.487957149;1.801351312;1.612103081;1.818251315;1.433393585;2.144549433;13.088;39.4915;13 05.28;39 29.49;2129;7;45;94;49;24;4;3;2;2;4;3;3;3;6;2;2;2
26220;T_428;landrace;NA;EBI;NA;NA;SM4;Tigray;Debubawi;Alaje;39.522;12.957;4;2631;15.3;15.9;0.7;15.81;26.9;4.4;22.5;16.1;13.4;17.4;13.4;641;212;5;130;465;18;250;18;43.60444031;43.75882893;43.68341009;96.04651655;96.14802324;96.11941308;70.23901177;84.56917537;52.01083226;28.43088894;33.79334807;22.22145365;19.65148013;17.88721819;18.70347807;7.113306126;5.418674202;7.660586206;4.176834445;4.198254409;3.864348384;1.972601797;2.26859998;1.537572457;1.802236189;1.841945485;1.093130972;1.161759857;1.245370761;0.456319728;1159.750482;1522.928372;792.3818444;5113.157631;7117.947066;3585.429497;0.22403843;0.215924676;0.232992898;52.18105432;51.58273675;51.79351408;22.3035978;29.4845608;15.3438323;53.54830709;74.85906966;37.86494688;2.98640827;3.047763886;2.761341966;3.074335102;2.950273536;3.367128559;2.732648863;2.816211976;3.201360058;2.594039096;2.610965306;2.550161057;2.509284372;2.755452928;2.560521245;2.774284827;2.405027113;2.886604803;12.957;39.522;12 57.42;39 31.32;2631;7;44;94;50;23;3;2;2;3;4;3;2;2;6;2;2;2
26336;T_21;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Anadada;37.80383333;10.2765;6;2464;15.9;12.8;0.73;12.48;25.1;7.8;17.3;14.5;15.5;17.7;14.5;1285;311;10;95;794;41;207;794;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.2765;37.80383333;10 16.59;37 48.23;2464;5;44;94;50;40;6;3;3;3;3;3;1;4;3;1;2;2
26344;T_19;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Machakel;37.36866667;10.41966667;6;2112;17.4;14;0.74;10.87;27;8.2;18.8;16.2;17.2;19;16.2;1442;337;9;95;882;38;208;882;58.31983778;57.60926787;58.6399772;97.97130556;98.3881576;97.44880454;72.53761299;92.40453755;51.10233576;29.63354735;35.64937388;23.8452767;21.88274782;23.18638783;19.56342398;7.528149617;9.70713561;5.394422483;4.117350859;3.749072079;3.821741682;1.909576141;1.682538952;1.446646108;2.253693395;2.334020582;2.241045215;1.431120752;1.475969138;1.4154669;1431.546181;1795.262838;1067.258123;7532.263747;9347.86352;5622.852582;0.193412471;0.195425387;0.190922321;40.15263539;42.11094358;40.15893929;35.58116947;43.70514341;27.3611452;76.74818661;94.94466235;57.59434347;3.227209265;3.315158028;3.159955143;3.221599507;3.271890239;3.490743101;3.049394617;2.918362919;3.443319948;3.177813915;3.135982361;3.253095212;3.190169365;3.127783363;3.098812635;3.132797394;3.376660641;3.19579454;10.41966667;37.36866667;10 25.18;37 22.12;2112;7;50;96;46;28;3;2;2;2;4;2;1;2;6;2;3;3
26345;T_20;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Machakel;37.40766667;10.4375;6;2130;17.4;14;0.74;10.96;27.1;8.2;18.9;16.2;17.2;19.1;16.2;1428;336;9;96;877;38;206;877;63.22497028;62.86288264;62.98220636;111.9260258;111.8289637;109.8564583;85.10329965;122.3632753;58.82455605;33.03619065;46.7855287;23.03336517;22.42548861;23.43478641;20.85334283;7.973722255;9.443230293;7.362406768;4.502912651;7.400924423;3.395674669;2.075293949;3.095702237;1.815137101;2.45623906;3.676043573;1.649427874;1.669401544;2.813439726;1.141424851;1629.277621;2107.3684;1152.184673;8906.316355;10671.87197;6725.069801;0.189809417;0.198841935;0.179448527;48.94263384;49.60944651;48.05382932;33.33014662;42.59592891;23.99998106;79.99228596;96.33303071;61.73264816;3.466667761;3.991507919;2.978767335;3.541062837;3.514191466;3.964598845;3.625295989;2.918362919;3.270491455;3.588796973;3.801003964;3.209161827;3.466778726;3.725123603;3.406407715;4.168500366;3.464990962;3.072118645;10.4375;37.40766667;10 26.25;37 24.46;2130;7;45;84;39;27;3;2;2;1;4;3;5;4;4;2;2;1
26346;T_26;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Macbakal;37.40766667;10.4375;6;2130;17.4;14;0.74;10.96;27.1;8.2;18.9;16.2;17.2;19.1;16.2;1428;336;9;96;877;38;206;877;60.77240403;60.47487593;60.56985682;93.6405303;94.80394263;93.01749965;72.07789274;87.33459732;54.73632178;30.13221059;35.38422733;25.46909975;23.33005659;24.26278167;22.57323464;7.604972485;8.189680035;7.064227331;4.047052075;3.838908545;3.182641162;1.893709543;1.361150647;1.599785222;2.314701125;2.781361579;2.020292476;1.327520408;1.568208489;0.867382802;1339.165694;1702.699229;973.8305787;6506.562308;8372.273504;4787.843909;0.20602316;0.205675032;0.206220712;33.67579443;36.5857309;34.3416519;39.8569585;49.41872993;30.07770252;69.35529541;88.44041516;51.40813823;3.083437832;2.780369743;3.449855635;3.107051248;2.990952904;3.20230917;2.473493245;3.046051597;3.547017043;3.283033322;3.275986909;3.297028597;3.445500844;3.071511397;3.508939409;2.814119557;3.023339359;3.504984277;10.4375;37.40766667;10 26.25;37 24.46;2130;5;45;95;50;27;4;3;2;3;3;2;2;2;3;1;2;2
26349;T_27;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Machakel;37.59033333;10.486;6;2453;15.8;13.2;0.75;10.46;24.9;7.5;17.4;14.6;15.8;17.4;14.6;1440;331;14;92;875;53;219;875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.486;37.59033333;10 29.16;37 35.42;2453;7;45;84;39;23;3;2;2;1;4;4;3;4;4;2;2;1
26351;T_25;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Machakal;37.52016667;10.52033333;6;2087;17.8;14;0.74;11.3;27.5;8.8;18.7;16.6;17.6;19.6;16.6;1369;334;7;98;856;33;191;856;61.5081739;64.77328801;57.67503738;115.2944066;114.9651518;112.9583717;81.73201786;110.8406838;60.18730081;34.50284725;46.7855287;27.0929228;24.23462457;22.19279353;27.3029371;7.743253649;9.839088269;6.110053132;4.537521283;7.463809949;3.608708176;2.040034841;2.930281786;1.599785222;2.534328955;3.407638974;2.196894667;1.752281819;2.675080699;1.643835274;1533.083638;1897.001568;1169.946423;8054.790501;9870.495355;6023.661394;0.195213998;0.195425387;0.194746919;53.80026456;50.79342065;55.53319883;28.97355164;37.13134973;20.86903363;70.21201179;87.18332519;54.07813687;3.705036521;3.944320717;3.81223125;3.675190605;3.746008117;3.902791574;3.625295989;3.199278012;3.685279838;3.573472707;3.608497711;3.51669552;3.445501183;3.668851637;3.329508945;3.849822529;3.641651604;3.381308382;10.52033333;37.52016667;10 31.22;37 31.21;2087;8;57;113;56;21;3;2;2;3;4;2;4;4;4;3;3;3
26354;T_28;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Sehah;37.6895;10.51916667;6;2573;15.3;13.1;0.75;10.89;24.3;7;17.3;14.1;15.3;16.9;14.1;1435;336;15;93;877;56;220;877;45.5664933;45.6692343;45.61328972;111.9260258;110.93291;110.7427192;70.54549193;83.64736806;53.82782528;25.84957334;25.13189432;23.03336517;25.01858349;28.48555748;23.00320759;6.975024962;6.144413825;6.467868457;4.436399186;7.162857788;3.097427759;2.092042025;2.348947057;2.753114173;1.92425165;1.573540887;1.799539737;1.141039788;0.830293682;0.776035452;1021.562245;1384.466211;652.627358;5848.566429;7779.955473;4220.035768;0.180801783;0.188592291;0.171799331;65.59736775;63.02782016;63.84360939;15.89684047;21.85588149;10.32510775;52.89948722;72.12211427;39.42598805;3.210286142;3.456719633;2.906292212;3.411871794;3.056687944;3.820381879;2.847829137;2.867287448;3.270491455;2.108364365;2.383457915;1.583626595;1.913510034;2.528623833;2.073495701;3.013293205;1.610054227;2.082711486;10.51916667;37.6895;10 31.15;37 41.37;2573;8;45;95;50;39;3;2;3;3;3;4;5;3;3;3;2;2
26358;T_22;landrace;NA;EBI;NA;NA;M2;Amhara;Horo Guduru;Yagadal;37.36916667;10.03966667;6;1237;22.6;15.1;0.72;13.92;33.5;12.6;20.9;21.9;22.2;24.7;21.4;1091;280;2;105;696;12;159;687;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.03966667;37.36916667;10 02.38;37 22.15;1237;7;45;95;50;20;3;2;1;3;4;2;2;4;6;2;2;2
26359;T_18;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Zagab;37.36883333;10.386;6;2048;17.8;14.1;0.73;10.94;27.6;8.5;19.1;16.6;17.6;19.4;16.6;1407;334;7;97;866;32;203;866;44.5854668;44.71403161;44.64834991;95.08412205;95.2519695;95.2331521;68.0323546;76.54945174;53.37357702;26.70023416;27.25306667;23.43932094;21.34000703;17.97001772;23.43318054;6.483358602;6.144413825;4.559520059;4.151418731;3.852384015;3.992168488;1.956294459;2.03228505;1.599785222;2.131677934;2.199818283;1.93199138;1.395896635;1.489805041;1.246474303;1100.200408;1463.260254;732.1568196;4803.512921;6839.206464;3318.228966;0.229443011;0.219341224;0.240642094;50.33052833;50.00410456;50.13143196;21.87186316;29.31704677;14.65318213;50.78853807;72.61142461;35.38041848;2.962062055;2.811827877;3.015004896;2.997272321;2.925878303;3.181706746;2.559878451;2.892825183;3.339622852;2.464807282;2.698468148;2.022960442;1.913510179;3.26166645;1.996596931;3.849822529;1.875045189;2.515577118;10.386;37.36883333;10 23.16;37 22.13;2048;5;45;95;50;28;5;3;2;3;4;2;3;3;6;3;2;2
26367;T_17;landrace;NA;EBI;NA;NA;M4;Amhara;Misraq Gojjam;Dabretatgen;37.95883333;10.55133333;3;2681;14.9;13.1;0.75;11.21;24;6.6;17.4;13.6;14.9;16.5;13.6;1357;337;12;98;855;47;211;855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.55133333;37.95883333;10 33.08;37 57.53;2681;8;49;101;52;23;3;2;2;3;4;3;2;4;4;3;3;3
26377;T_16;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Basoliban;37.8355;10.0705;6;2375;16.5;13.3;0.73;13.21;26.1;7.9;18.2;15;16;18.4;15;1207;309;6;99;752;29;199;752;48.5095728;48.53484236;48.50810916;95.5653193;95.69999637;95.67628259;70.23901177;85.49098269;51.10233576;28.665554;31.40702918;25.06314399;22.03350915;22.35839258;20.85334283;7.558878764;8.321632694;6.766047894;3.992976087;3.389726215;3.182641162;1.899879886;1.616370772;1.40836133;2.242712003;2.512956981;2.024707531;1.327520408;1.245370761;1.187098526;1448.337012;1804.437959;1091.959649;6874.267868;8755.541309;5055.048448;0.213229268;0.20909158;0.217694506;47.09210785;47.24149821;47.22278827;30.79283985;38.38996863;23.2172442;71.99855101;91.53142438;52.87644428;2.945202122;2.670266273;3.159955143;2.94798896;2.911307208;3.037489781;2.502288314;2.96943839;3.37418855;3.05835587;3.310988046;2.594094442;3.019947718;3.187928079;3.175711405;3.411640502;2.405027113;2.94844275;10.0705;37.8355;10 04.23;37 50.13;2375;7;48;94;46;25;2;1;2;2;3;2;2;2;3;2;3;2
55047;T_52;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Goncha Siso Enese;37.95;10.9;6;2535;15.9;13.9;0.78;10.07;24.9;7.1;17.8;14.7;15.6;17.2;14.7;1395;361;12;103;903;45;296;903;44.5854668;44.71403161;44.64834991;94.6029248;94.80394263;94.79002161;70.57613995;86.50497073;51.10233576;24.67624806;25.57380523;19.37976331;21.73198649;21.94439495;20.42336988;6.498723176;5.154768884;5.513694258;4.128166056;4.557600273;3.140034461;1.891505848;1.469855515;1.465788498;1.887647012;2.244552382;1.004829877;1.223920063;1.383729787;0.593340753;922.6976708;1304.148335;533.7246283;5732.449372;7675.42827;4119.834566;0.169992621;0.181759195;0.156500939;49.86789684;49.60944651;49.71591144;18.48955704;26.44214389;10.83158454;60.67161821;81.29568859;43.66089182;2.613704918;2.324226794;2.580154158;2.558324006;2.70355557;2.625441308;2.444698177;2.79067424;3.063097263;1.805375961;1.910942566;1.583626595;1.807121692;1.985580154;2.022229855;2.017424963;1.345063264;2.268225328;10.9;37.95;10 54.00;37 57.00;2535;7;44;94;50;24;2;1;2;3;3;1;1;3;3;2;2;2
55057;T_41;landrace;NA;EBI;NA;NA;M3;Amhara;Misraq Gojjam;Awabel;38.05;10.23333333;3;2417;16.6;13;0.73;13.96;25.9;8.2;17.7;14.9;16;18.5;14.9;1179;313;6;101;745;26;196;745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.23333333;38.05;10 14.00;38 03.00;2417;7;44;94;50;39;3;2;3;3;1;1;1;4;1;2;2;2
55090;T_304;landrace;NA;EBI;NA;NA;M3;Oromia;Mirab Shewa;Jeldu;38.05;9.366666667;6;2551;15.2;14;0.74;11.08;24.7;6;18.7;14.2;14.5;16.8;14.2;1155;279;8;95;702;30;213;702;44.5854668;44.71403161;44.64834991;93.6405303;93.90788889;93.90376063;69.62605145;85.49098269;49.28534275;29.57488109;37.24025314;22.22145365;23.39036112;24.42838072;22.57323464;8.204190861;9.839088269;7.899129755;4.079497667;4.557600273;2.756574149;1.921916829;1.611644473;1.652426793;2.229290302;2.960297978;1.53463645;1.514001027;2.306123296;0.958730151;1773.954525;2037.754066;1515.082142;7280.677565;9138.804933;5389.055124;0.242053699;0.219341224;0.267414279;48.94263384;48.82013041;48.88487038;36.32227545;41.67233807;30.90648272;77.58205722;96.88996931;57.11521202;3.118981875;3.299428961;2.833817089;3.169471246;3.143784298;3.531947948;2.963009411;2.79067424;3.305057153;4.032359783;4.011010786;4.08782952;3.76466621;4.213792662;3.483306485;4.527012934;4.43662449;3.628660172;9.366666667;38.05;09 22.00;38 03.00;2551;5;45;95;50;42;5;3;3;3;4;3;2;2;6;1;2;2
